,Name,ID
1701,"Demetriou, Chares",902125
1702,"Schneider, Thomas",913374
1703,"Doyle, Brett",928390
1704,"Nez, Ketty",938899
1705,"Hoffman, Aaron",969126
1706,"Ahokpossi, Calixte",980998
1707,"Van Gorsel, Rick",989171
1708,"Knopf, Terry Ann",1026536
1709,"Constant, Dimitri",1049611
1710,"Luber, Jodi",1099918
1711,"Petrovich, Dushko",1116202
1712,"Coleman, Jossie",1189422
1713,"Cohen, Leah",1189924
1714,"HO, Zoe",1193494
1715,"McComb, Veronica",1200891
1716,"Ganea, Mihai",1227017
1717,"O'Brien, Suzanne",1252522
1718,"Castano, Maria",1280173
1719,"Kulkarni, Dhananjay",1309502
1720,"Cordner, Sheila",1316309
1721,"Hauser, William",1344574
1722,"Kahn, William",1378317
1723,"Gratton, Gabrielle",1386114
1724,"Coogan, Kristen",1438429
1725,"Joshi, Ajay",1544077
1726,"Ramirez, Dora",1593790
1727,"Pekoz, Erol",1618315
1728,"Jason, Yust",1637887
1729,"Powell, Russell",1669392
1730,"Kadets, Barry",1670985
1731,"Hatano-Cohen, Miyuki",1673139
1732,"Zimmer, Mary",1675302
1733,"Freedman, Jim",1680709
1734,"Chambers, William",1683144
1735,"Sandonis, Joel",1690997
1736,"Cortes, Patricia",1720314
1737,"Grey, John",1722980
1738,"Metallo, Joe",1730886
1739,"Munger, Robert",1733239
1740,"Olsen, Calvin",1758226
1741,"Croker, Tessa",1762489
1742,"Rose, Alton",1771800
1743,"Elpidorou, Andreas",1779745
1744,"Wang, Manjie",1780490
1745,"Lam, Henry",1784909
1746,"Erker, D.",1797483
1747,"Richard, Dreux",1844620
1748,"Harris, Joseph",1864628
1749,"Klein, Viviane Sophie",1879755
1750,"Gehrenbeck-Shim, Anne",1893094
1751,"Milton, Jacqueline",1923641
1752,"Espaillat, Catherine",1933457
1753,"Goldfarb, Jillian",1955973
1754,"Su, Hsin-wei ",2023722
1755,"Stolow, David",2078301
1756,"Alshaykh, Osama",2144353
1757,"Howell, Charlotte",2178013
1758,"Regalla, Christine",2210959
1759,"Foltz, Jonathan",1786726
1760,"McSweeney, Michaela",2264396
1761,"Desilets, Sean",2297320
1762,"Martin, Susan Rebecca",1721055
1763,"Rizinski, Maryan",1992743
1764,"Gnedenko, Ekaterina",2332452
1765,"Lynch, Diana",1942253
1766,"Guayasamin, Ryann",2355818
1767,"Barth, Fredrik",75943
1768,"Jin, Ha",75952
1769,"Shann, Mary",213343
1770,"Buckle, Kasye",219768
1771,"Hescott, Benjamin",226905
1772,"McIllivan, Isabelle",227626
1773,"Salz, David",267641
1774,"Burg, Victor",268655
1775,"Gendzier, Irene",276552
1776,"Bove, Alex",279963
1777,"Donovan, Liz",285978
1778,"Tobe, Berkovitz",287241
1779,"Pal, Uday",309187
1780,"Ren, Justin",311528
1781,"Clodes-Jaguaribe, Maria",312734
1782,"Lacombe, Sam",319884
1783,"Perron, Pierre",329939
1784,"Rothschild, Ida",334901
1785,"Hadavi, Mike",350907
1786,"Jackson, Susan",372869
1787,"Patt, Anthony",375114
1788,"Dempsey, Claire",380696
1789,"Peirce, Allen",402688
1790,"Eichenbaum, Howard",441205
1791,"Trivigno, Franco",441985
1792,"Ryabchikova, Tetyana",477722
1793,"Johnson, Michelle",478578
1794,"Delogu, Jon",495482
1795,"Lebaron, Jessie",499103
1796,"Grimm, Geraldine",501893
1797,"Kierdorf, Douglas",501920
1798,"Codevilla, Angelo",505759
1799,"Gates, Henrietta",507155
1800,"Fulmer, Sara",508660
1801,"Garfield, Jackie",521254
1802,"Michalski, Krzysztof",529678
1803,"Cash, Dj",538999
1804,"Raade, Adele",539293
1805,"Ryan, Richard",541150
1806,"Capria, Frank",543055
1807,"Mertz, Jerome",544266
1808,"Renn, Diana",558257
1809,"Forrest, Beth",562046
1810,"Stahl, K",582739
1811,"Kleptsyn, Vladimir",589969
1812,"Qin, Wei",592956
1813,"Hernick, Charles",610388
1814,"Creasey, Beverly",618206
1815,"Eisikovits, Nir",649636
1816,"Clark, Chalmers",714003
1817,"Rapson, Dave",761713
1818,"Craig, David",768192
1819,"Richards, Rebecca",769947
1820,"Kasdon, Henry",815868
1821,"Landers, Mark",819916
1822,"Rathburn, Melanie",825165
1823,"Miller, Naomi",832176
1824,"Saipe, Lara",847480
1825,"Brunker, Tim",888543
1826,"Hambrick, Pat",893491
1827,"Ortiz, Alberto",899857
1828,"Wegter-Mcnelly, Kirk",900310
1829,"Mosterman, Andrea",910099
1830,"Warren, Charles",920471
1831,"Carter, Judy",941152
1832,"Dal Negro, Luca",941661
1833,"Suki, Bella",942130
1834,"Mendlinger, Samuel",942985
1835,"Headrick, Sam",949085
1836,"Zabelsky, Jennifer",958217
1837,"Treussard, Jonathan",977345
1838,"Holcombe, Heather",1056621
1839,"Del Haya, Monica",1060845
1840,"Lahav, Pnina",1068879
1841,"Dalton, Kathleen",1069208
1842,"O'Brien, John",1072814
1843,"Donen, Mark",1079093
1844,"Koziol, Kevin",1107326
1845,"Doerrer, Linda",1113649
1846,"Edelson, Lisa",1131999
1847,"Pelan, Paul",1133219
1848,"Goldberg, Leslie",1134802
1849,"Egleson, Jan",1135278
1850,"Choi, Nakcheon",1161290
1851,"Pugliano, Beth",1189895
1852,"Chen, ES",1195062
1853,"Smith, Jeremy",1231127
1854,"Rakowsky, Judy",1234201
1855,"Yasar, Kerim",1235175
1856,"Lee, Hyun",1241511
1857,"Lautzenheiser, William",1268224
1858,"Akiyama, Yuka",1351331
1859,"Ertan, Arhan",1377690
1860,"McKay, Alisdair",1385360
1861,"Frankfort, Dana",1400981
1862,"D'Alessandro, Mike",1411485
1863,"Wilkerson, Isabel",1424585
1864,"Zhen, Jinhui",1438863
1865,"Peterson, Samantha",1477460
1866,"Eubanks, Saskia",1499507
1867,"Frankfurter, David",1506264
1868,"Purohit, Teena",1538706
1869,"Bowen Bishop, Tonja",1540187
1870,"Longman, Timothy",1579629
1871,"Blair, Leslie",1599920
1872,"Nazer, Bobak",1622202
1873,"Banerjee, Kuntal",1622610
1874,"Opher, Merav",1653056
1875,"Day, John",1677442
1876,"Bennett, Beth",1691760
1877,"Ort-Dinoor, Yael",1706506
1878,"Pottharst, Jay",1712926
1879,"Lukoff, Brian",1717598
1880,"Goldberg, Aaron",1748996
1881,"Shore, Jesse",1751516
1882,"Hutchins, Dan",1764636
1883,"Bachman, William",1785162
1884,"Poterack, Alex",1787538
1885,"Jacobs, Stuart",1801347
1886,"Fisher, Virginia",1808471
1887,"Leber, Michael",1852688
1888,"Zaman, Muhammad",1869477
1889,"Alrenga, Peter",1870394
1890,"Chin, Sang",1902999
1891,"Horný, Michal",1928930
1892,"Larson, David",1938134
1893,"Pounds, Scot",1938679
1894,"De Arbu, Ruiz ",1943830
1895,"Cummings, Maggie",1994727
1896,"Mandolese, Jennifer",2009767
1897,"Conaway, Jenelle",2011789
1898,"Weberling, Ryan",2016369
1899,"Miller, Manjari",2016445
1900,"Gross, Nicholas",2019221
1901,"Wong, Wilson",2022750
1902,"Bazzi, Samuel",2038468
1903,"Mustafa, Mentor",2044043
1904,"Mukherji, Anandita ",2070548
1905,"McDonough, Marie",2073188
1906,"Were, Lawrence",2114708
1907,"McArthur, Sherell",2119541
1908,"LaPorte, Laurie",2147523
1909,"Schreff, David",2153271
1910,"Geheran, Michael",2171450
1911,"Bargal, Sarah",2202505
1912,"Grossman, Jeff",2226387
1913,"Tsourakakis, Charalampos",2230529
1914,"Fassihi-Liang, Pary",2247154
1915,"Kulis, Brian",2247949
1916,"Bjornson, Eric",2298848
1917,"Cherveny, Luke",2299018
1918,"Miller, Sarah",2412233
1919,"Larios, Patricia",2053669
1920,"Penn, Darren",2417521
1921,"Bell, John",2369481
1922,"Medrano, Jose",1944518
1923,"Mattioli, Lauren",2435626
1924,"Salins, Mickey",2141132
1925,"Leccese, Mark",57104
1926,"Ville, Marina",67818
1927,"Smith-Doerr, Laurel",67961
1928,"O'Sullivan, Dan",68073
1929,"Bloom, Debby",79101
1930,"Norkin, Sasha",87566
1931,"Lakshmanan, T.R.",90161
1932,"Wildman, Wesley",147196
1933,"Cadigan, Robert",174371
1934,"Brookner, Edward",174373
1935,"Ferrarin, Alfredo",175764
1936,"Campbell, Kazue",203931
1937,"Barker, Edwin",205939
1938,"Venkatesh, Saligrama",247253
1939,"Decoste, David",267083
1940,"Jacobs, Karen",325698
1941,"Morse, Theodore",368968
1942,"Montminy, Robert",403875
1943,"Bowen, Christopher",411913
1944,"Lenzo, Justin",429535
1945,"Geller, Kae",430634
1946,"Maley, Carney",482351
1947,"Espinosa, Guillermo",498308
1948,"Beier, Silvia",501728
1949,"Ruske, Eric",505236
1950,"Metz, John",507464
1951,"Grodin, Michael",508621
1952,"Vaeth, Ann G.",509115
1953,"Granat, Zbigniew",540051
1954,"Cormier, Jim",550943
1955,"Loury, Glenn",592434
1956,"Baum, Michael",595425
1957,"Harrowitz, Nancy",616142
1958,"Davis, Dan",616177
1959,"Sharon, Boaz",629522
1960,"Berthrong, John",653676
1961,"Tortola, Pier",710151
1962,"McGinnis, John",720303
1963,"Hodge, Jon",737414
1964,"Kristenson, Andrea",753420
1965,"Kuersteiner, Guido",757429
1966,"Sulak, Lawrence R.",758274
1967,"Steinberg, Randy",768552
1968,"Klapperich, Catherine",778815
1969,"Carey, William",788976
1970,"Visaria, Sujata",796780
1971,"Zhang, Ping",822592
1972,"Koskinen, Yrjo",826824
1973,"Chieffo, Logan",831912
1974,"Depaulo, Leslie",839416
1975,"Schu, Katie",840584
1976,"Man, Hengye",841470
1977,"Gordon, Doug",846773
1978,"Katzman, Lauren",855114
1979,"Lisowsky, Petro",873540
1980,"Phillips, Brandon",894471
1981,"Blackstone, Jill",919374
1982,"Bragadir, Natalie",920429
1983,"Burgess, Chris",923445
1984,"Goldstein, Clark",925757
1985,"Sloane, Robert",950587
1986,"Bennett, Shannon",961572
1987,"Wright, Donald",974062
1988,"Powell, Fred",980614
1989,"Kober, Gal",988478
1990,"Noorian, H.",1004411
1991,"Nielsen, Kristen",1005130
1992,"Black, Martin",1015275
1993,"Vajda, Sandor",1043843
1994,"Tu, Xianghua",1061430
1995,"Maxson, Eric",1081708
1996,"Barskaya, Alla",1096137
1997,"Reed, Marnie",1106707
1998,"Rossi, Lauren",1107117
1999,"Howe, Katherine",1113150
2000,"Khoury, Giselle",1115317
2001,"McClain, Linda",1129085
2002,"Freitas, Donna",1131551
2003,"Weisman, Jamie",1145741
2004,"Crecca, Christina",1176997
2005,"Toth, Helena",1211931
2006,"Bizup, Joseph",1230856
2007,"Ngabeu, Jeannette Ariane",1231936
2008,"Carroll, Abigail",1244555
2009,"Kerney, Peter",1258717
2010,"Capuni, Ilir",1259142
2011,"Shanahan, James",1338012
2012,"Bohnel, Erika",1346897
2013,"Shoen, Bente",1359774
2014,"Harkema, Leslie",1380915
2015,"Klapisch, Geoffrey",1393931
2016,"Taqqu, Murad",1425492
2017,"McCue, Mark",1483891
2018,"Palazzo, Beradino",1499493
2019,"Parker, Delvon",1502890
2020,"Satir, Yasemin",1504613
2021,"Ostas, Magdalena",1515545
2022,"Rucci, Michele",1540030
2023,"Wisebaker, Joshua",1556527
2024,"Richardson, Orla",1625615
2025,"Sahoo, Nachiketa",1630362
2026,"Parker, Charles",1634991
2027,"Boon, Yvette",1649200
2028,"Dalia, Amanda",1665247
2029,"Roy, Monique",1677224
2030,"Balachandran, Prakash",1683005
2031,"Ames, Nicole",1687501
2032,"Moore, Lindsay",1704257
2033,"Arnoff, Andrew",1709333
2034,"Cronin, Shea",1715294
2035,"Baillieul, John",1757739
2036,"Rock, Nick",1773374
2037,"Rudick, Dina",1777783
2038,"Volpe, Andrea",1779728
2039,"Park, Harold",1784025
2040,"Einstein, Katherine",1818406
2041,"Duan, Chuanhua",1851637
2042,"Duran, Meltem",1858170
2043,"Benes, Sarah",1866862
2044,"Bird, James",1888516
2045,"Karpovsky, Mark",1900132
2046,"Ryan, Pegeen",1945019
2047,"Barrington, Julia",1945995
2048,"Sherman, Benjamin",1952625
2049,"Gutierrez-Wing, Enrique",1963294
2050,"McQuighan, Kelly",1973951
2051,"Soulhi, Said ",1982750
2052,"Siggers, Trevor",1996921
2053,"Hammond, Tanner ",2000477
2054,"Zhang, Ting",2013283
2055,"Vakili, Pirooz",2019394
2056,"Fitzmaurice, Jean",2038940
2057,"Mody, Makarand",2043061
2058,"Yoo, Junga",2053569
2059,"Klinger, Julie",2054340
2060,"Peri, Alexis",2060376
2061,"Simon, Jessica",2063722
2062,"Ku, Kangrim",2084820
2063,"Schadae Percelay, Elisabeth",2104331
2064,"Muller, Christopher",2114131
2065,"Icreverzi, Kim",2115355
2066,"Fiszbein, Martin",2132017
2067,"Jalette, Jerry",2148877
2068,"Groman, Winston",2165256
2069,"Garcia, John",2171400
2070,"Draucker, Shannon",2181071
2071,"Sels, Dries",2186234
2072,"Buerger, Sandy",2186522
2073,"Hennessey, Paula",2212133
2074,"Thompson, Diane",2229408
2075,"Bartlett, Christopher",2244951
2076,"Lu, Jie",2261726
2077,"Calandra, Michele",2287911
2078,"Tanemura, Ayako",2288979
2079,"Saenko, Kate",2306686
2080,"Joshi, Manashiva",2307614
2081,"Goh, Ryan",2337555
2082,"Stoughton, Alley",2407582
2083,"Robbins, Karen",2418783
2084,"Culik Baird, Hannah",2308840
2085,"Chen, Jinhai",2211489
2086,"Kim, Somy",1953517
2087,"Yilmaz, Murat",1280429
2088,"Potorti, Mary",1800792
2089,"Lin, Yu-Shen",2418813
2090,"Tullai, John",2104108
2091,"Jaeker, Jillian",2090352
2092,"Baek, In-Mee",2254223
2093,"Butterfield, Matthew",2253518
2094,"Reibstein, Rick",1875435
2095,"Maslanka, John",425488
2096,"LEVENTER, SARAH",1921229
2097,"Rimer, Ned",1519883
2098,"Tis, Bruce",67939
2099,"Zlateva, Tanya",67984
2100,"Iyer, Bala",87032
2101,"Ghobrial, Atef",99505
2102,"Brush, Candida",122961
2103,"Moore, Nancy",135431
2104,"Reynolds, Michael",154197
2105,"Castro Neto, Antonio",198458
2106,"Dalgarno, Emily",273984
2107,"King, Robert",309967
2108,"Poweigha, Tonyo",312914
2109,"Clarke, Richard",323895
2110,"Cermak, Sharon",325696
2111,"Chung, Sam",328999
2112,"Sprecher, Sue",338473
2113,"Panek, James",342799
2114,"Abercrombie, Rachel",360697
2115,"McCormack, Kristen",364305
2116,"Edson, Marcia",372890
2117,"Hennessy, Alexandra",377725
2118,"El-Batanouny, Michael",388581
2119,"Golyn, Rudi",442094
2120,"Dougherty, Susan",442106
2121,"Molinsky, Steven",444812
2122,"Mehta, Aditi",445432
2123,"Haakonssen, Knud",476736
2124,"Werring, Joel",479198
2125,"Mastey, Andrew",497325
2126,"Skvarcius, Rom",498965
2127,"Orsmond, Gael",501432
2128,"Merfeld, Robert",505368
2129,"Powers, Gerald",508606
2130,"Smith, Temple",515139
2131,"Culbert, Arthur",524846
2132,"Cirignano, John",539557
2133,"O'Neill, Gerry",542109
2134,"Cravatts, Richard",548113
2135,"Gardner, Tim",569282
2136,"Blickstein, Leonid",571372
2137,"Cohen, Ellis",585048
2138,"Hwang, Helen",606443
2139,"Daniel-Hughes, Brandon",614644
2140,"Silvia, Walter",616862
2141,"Snyder, Erin",618917
2142,"Schulman, Andy",626828
2143,"McDonough, Jill",627472
2144,"Cornell, Richard",636134
2145,"Clift, Stephen",636734
2146,"Doherty, J. Keith",662649
2147,"Debiasse, Michele",691904
2148,"Storck, John",707529
2149,"Holbrook, Katherine",719734
2150,"McGreevy, Maura",746294
2151,"Givans, Kay Ateka",747876
2152,"Ortega, Stephen",750927
2153,"Dulong, Annie",752264
2154,"Reese, Bruce",762437
2155,"Keyes, Bayla",771290
2156,"Callard, Ian",778704
2157,"Korschun, Daniel",784204
2158,"Lowney, Charles",785415
2159,"Dukes, Tom",787725
2160,"Bednarowski, Sonia",787761
2161,"Goble, Jodi",790300
2162,"Mullally, William",819774
2163,"Bracken, Damian",833861
2164,"Stryer, Steven",836574
2165,"Lombardo, Kip",848381
2166,"Caniato, Michele",869300
2167,"Abrahams, Robin",895248
2168,"Proffake, Helga",904964
2169,"Byun, Suzie",910434
2170,"JO, Michael",918060
2171,"Pato Benari, Avital",937072
2172,"Lin, Haizhen",938616
2173,"Cordell, Jeffrey",939686
2174,"McMullen, Bill",940400
2175,"White, Charles",945080
2176,"Ellenwood, Stephan",958679
2177,"Staples, Lee",960465
2178,"Rosha, Rheka",963307
2179,"Alfaro, Rodrigo",965037
2180,"Blanton, Kimberly",967467
2181,"Coady, Jeffry",968269
2182,"Crellin, Molly",977585
2183,"Geidel, Molly",979763
2184,"Seaton, Erin",1032163
2185,"Powers, Jenne",1040419
2186,"Potosnak, Mark",1055169
2187,"Siteman, Chris",1058067
2188,"Hwang, Jeomshik",1058662
2189,"Ndiaye, Masse",1064467
2190,"Mountain, David",1070431
2191,"Polkovnikov, Anatoli",1072559
2192,"Kamplain, Anna",1077216
2193,"Zabbal, Youri",1086678
2194,"Voevodski, Konstantin",1098645
2195,"Girdner, Scott",1103351
2196,"Klein, William",1105643
2197,"McManus, Paul",1131220
2198,"Sultan, Rosie",1135258
2199,"González Arias, Francisca",1175526
2200,"Rorty, Amelie",1207559
2201,"Geisman, Julia",1208563
2202,"Buccitelli, Anthony",1214950
2203,"Gilson, Shannon",1227145
2204,"Del Guercio, Gino",1248144
2205,"Girgenrath, Sweta",1248578
2206,"Lister, Rodney",1262721
2207,"Collier, Greg",1268115
2208,"Hudak, Catherine",1289183
2209,"Coffman, Keith",1319293
2210,"Clarke, Terence",1328649
2211,"MacLin, Tracey",1336046
2212,"Lucas, Donald",1381282
2213,"Burke, John",1381587
2214,"Paniagua, Juan",1396704
2215,"Czapski, Lisa",1411610
2216,"Lenk, Marcie",1431715
2217,"Katenka, Natallia",1466830
2218,"Robbins, Dylon",1481165
2219,"Yost, Matthew",1493422
2220,"Holmes, Jason",1499841
2221,"Donovan, Holly",1499973
2222,"Dorfman, Daniela",1533610
2223,"O'Connor, Katherine",1563404
2224,"Hull, James",1564200
2225,"Dibella, Frank",1614475
2226,"Schmidt, Aaron",1620835
2227,"Langergraber, Kevin",1629249
2228,"Curley, Kathleen",1630963
2229,"Piguet, Louise",1643524
2230,"Martin Santo, Noemi",1649668
2231,"Freedman, David",1656955
2232,"Rosenthal, Steve",1665469
2233,"Kervin, Claire",1674667
2234,"Sahl, R.D.",1699301
2235,"Ona, Fernando",1708203
2236,"Van Hoosear, Todd",1722484
2237,"Levinger, Michael",1742224
2238,"Giorgis, Craig",1748695
2239,"Ban, Cornel",1749108
2240,"Katayama, Tomoko",1752483
2241,"Rosen, Jonathan",1754815
2242,"Ochoa, Antonio",1763479
2243,"Dalby, Anna",1764180
2244,"Hurley, Blair",1764763
2245,"Seymour, David",1767977
2246,"Wallace, Jim",1784887
2247,"Noonan, Philip",1792135
2248,"Bill, Jennifer",1793730
2249,"Bishop, David",1796130
2250,"Stiman, Meaghan",1808865
2251,"Baugh, Christine",1812799
2252,"Ma, Huiying",1822341
2253,"Dobbs, Christina",1832617
2254,"Pap, Mariana",1845041
2255,"Moshier, Samantha",1850117
2256,"Dovidjenko, Aura",1853367
2257,"Keating, Elizabeth",1853394
2258,"Leybourne, Steve",1868525
2259,"Meketa, Irina",1873307
2260,"Schwartz, Eric",1873836
2261,"Sum, Chun-Yi",1876280
2262,"Lopes De Barros, Rodrigo",1886134
2263,"Corrigan, Yuri",1887527
2264,"Smith, Donald",1890001
2265,"Finkelstein, Jeffrey",1900089
2266,"Deutsch, David",1900199
2267,"Lee, Nancy",1907733
2268,"Martell, Chris",1910592
2269,"Kissh, Jamison",1916291
2270,"Aoi, Mikio",1928580
2271,"Tanoshima, Kyoko",1931359
2272,"Yang, Yoon",1933362
2273,"Wasdyke, Rachel",1963710
2274,"Fine, Gerry",1970945
2275,"Nicholas, Isadora",1972290
2276,"Constantino, Diane",1978188
2277,"Cofield, Jason ",1979656
2278,"Keller, Renata",1988075
2279,"Ramella, Daniele",2002280
2280,"Sholkin, Howard",2003611
2281,"Gilmore, Thomas",2025476
2282,"Friedman, Petra",2043196
2283,"Humphreys, Jenai",2043213
2284,"Hiltner, Aaron",2058735
2285,"Odenwald, Karla",2058863
2286,"Pandey, Rakesh",2060469
2287,"Sun, Yuan",2065202
2288,"Nicoloro, Paul",2069702
2289,"Marinovich, Greg",2077403
2290,"Sander, Michelle",2089098
2291,"Cubilo, Justin",2091770
2292,"Schmieder, Johannes",2092531
2293,"DanDee, Jim",2112501
2294,"Fash, Lydia",2119200
2295,"Wiggins, Kyle",2121032
2296,"Malinowska, Magdalena",2133000
2297,"Cormier, Aviva",2155023
2298,"Celenza, John",2156134
2299,"Porter, Thomas",2161162
2300,"Grimes, Jill",2191422
2301,"Amorim, Joana",2227775
2302,"Gordan, Rachel",2244619
2303,"Streu, Kristina",2252907
2304,"Bourguin, Solesne",2282627
2305,"Rivera, Takeo",2309118
2306,"Robichaud, Andrew",2313579
2307,"Farmer, Ashley",2321046
2308,"Szymczyna, Blair",2333487
2309,"Laumann, Christopher",2335060
2310,"Savage, Jon",2345099
2311,"Feigenbaum, James",2358289
2312,"Woodward, John",2155867
2313,"Eldred, Kaytlin",2329730
2314,"Steinbuch, Pearl",2243299
2315,"Barton, Michelle",1576248
2316,"Jeffries-El, Malika",2364675
2317,"Kim, Jay S.",1126357
2318,"Segal, Steven",2136585
2319,"Bagnera, Suzanne",2203590
2320,"Robertie, Larry",1709773
2321,"Woldemariam, Michael",1778472
2322,"Tsarhopoulos, Elenie",171319
2323,"McKeen, William",2155866
2324,"Racine, Isabelle",44738
2325,"Argyres, Nick",80656
2326,"Snodgrass, Kate",193646
2327,"Eisenberg, Solomon",250109
2328,"Alvarez, Pablo",255380
2329,"Aoki, Kumiko",266236
2330,"Doeringer, Peter",266387
2331,"Moran, Naomi",325288
2332,"Elsie, Vergara",325688
2333,"Schaefer, Dave",349788
2334,"Trilling, Fredrick",362645
2335,"Briscoe, Robert",384591
2336,"Ebner, Merrill",395001
2337,"Weinstein, Joel",412399
2338,"Youngman, Deborah",446412
2339,"Johnson, Kristin",491392
2340,"Estano, Joseph",505038
2341,"Valenzuela, Ramon",508653
2342,"Silber, John",532413
2343,"Kush, Tom",542699
2344,"Berry, Pamela",544800
2345,"Rao, Anil",551134
2346,"Spinary, Tatiana",553353
2347,"White, Sonya",555723
2348,"Kukreja, Arvind",563216
2349,"Vitulli, Michael",581640
2350,"Strautmann, Jake",585956
2351,"West, Amy",589867
2352,"Rosenthal, Gil",601431
2353,"Hamel, Christine",604028
2354,"Ciccarello, Joanne",618113
2355,"Seal, Pradipta",626756
2356,"Raymond, Macy",629850
2357,"MacNicol, John",636730
2358,"McGuire, Micheal",637665
2359,"Zaichkowsky, Leonard",642788
2360,"Pinnick, April",644131
2361,"Bandini, Linda",654449
2362,"Quatromoni, Paula",654461
2363,"Ivanier, Ariel",699891
2364,"Sullivan, John",701596
2365,"Lin, Angie",709385
2366,"Shikiar, David",712448
2367,"Huerta, Lydia",713347
2368,"Cerchiari, Alec",723074
2369,"Cornell, Deborah",723619
2370,"Gayle, Mahalia",733914
2371,"Dedman, Bill",737117
2372,"Finks, Stephanie",749281
2373,"Schwadron, Nathan",752425
2374,"Degooyer, Dan",753363
2375,"Anwer, Phillip",754093
2376,"Wangh, Rebecca",761891
2377,"Schhu, Kathryn",769779
2378,"Knaap, Antien",778256
2379,"Meskill, David",789705
2380,"Osbourne, Jeff",800163
2381,"Rickles, Jason",803413
2382,"Robinson, Michelle",805810
2383,"Castaneda, Claudia",815622
2384,"Richards, Sarah",819936
2385,"Brown, Sara",831496
2386,"Jablon, Ann",831980
2387,"Wang, YU",837883
2388,"O-Leary, Janice",840190
2389,"Stowe, Lisa",844324
2390,"Bazdresch, Ana",851615
2391,"Calfee, Jess",856246
2392,"Ryabchenko, Karen",860125
2393,"Shabdash, Sharam",872389
2394,"Han, Tong-Il",874651
2395,"White, Helen",905089
2396,"Sloan, Maya",910893
2397,"Evett, David",914845
2398,"McCullough, Jason",930260
2399,"Troy, David",944595
2400,"Bodie, Zvi",969083
2401,"Zielinska-Elliott, Anna",975144
2402,"Faul, Ulrich",981712
2403,"Pickering, Mark",987175
2404,"Norbury, Paul",997653
2405,"Ward, Tara",1016029
2406,"Heaster, John",1028504
2407,"Ng, Dicky",1039962
2408,"Rudanko, Leena",1052332
2409,"Castro, Isabel",1061848
2410,"Donaldson, Emily",1062817
2411,"Kumar, Rishtee",1079156
2412,"Stillings, Cara",1079481
2413,"Vanwinkle, Matthew",1094457
2414,"QU, Zhongjun",1106238
2415,"Masden Hardy, Sarah",1120867
2416,"Anderson, Chris",1125214
2417,"Ravin, Richard",1131648
2418,"Donoso, Catalina",1151872
2419,"Hoffman, Morton",1154135
2420,"French, Kerri",1156906
2421,"Annear, Christopher",1165005
2422,"Julian, J",1167155
2423,"Neale, John",1189982
2424,"Balabarca-Fataccioli, Rommy",1191610
2425,"Rowe, Julie",1195997
2426,"Leavis, Paul",1207452
2427,"Gavin, Shannon",1207655
2428,"Souders, Margaret",1222134
2429,"Pastushak, Tetyana",1229292
2430,"Odermatt, Charlotte",1231209
2431,"Balint, Michael",1269926
2432,"St. Jean, Melissa",1270012
2433,"Ehrlicher, Patrick",1286771
2434,"Burrell, James",1295909
2435,"Agbanusi, Ikemefuna",1313645
2436,"Paserman, Daniele",1330986
2437,"Barba, Lorena",1334523
2438,"Sharon, Andre",1344572
2439,"Sarca, Elisabeta",1366285
2440,"Teopaco, John",1378115
2441,"Kim, Kelly",1379996
2442,"Robles, Freddy",1380946
2443,"Gruber, Emily",1387064
2444,"Palm, William",1415113
2445,"Bouton, Laurent",1421941
2446,"Donn, Jeff",1435767
2447,"Jennings, David",1441877
2448,"Gupta, Pooja",1442130
2449,"Mookim, Pooja Gupta",1442283
2450,"Tager-Flusberg, Helen",1454362
2451,"Brusic, Vladimir",1461824
2452,"Hardway, Heather",1482740
2453,"Hutchinson-Jones, Christine",1492513
2454,"Robinson, Joseph",1499267
2455,"Osan, Remus",1500113
2456,"Perron, Cathy",1506132
2457,"Jackson, Matt",1514647
2458,"Sattler, Christiane",1519833
2459,"Perez, Nahshon",1525169
2460,"Calderon, Camilo",1533029
2461,"Norman, Jason",1537128
2462,"Liang, Yu Jung",1538980
2463,"Slate, Amy",1541027
2464,"Shokri, Nima",1555575
2465,"Pai, Seema",1559235
2466,"Zawadowski, Adam",1569294
2467,"Hiton, Lisa",1582876
2468,"Latham, Melissa",1583061
2469,"Foulkes, Fred",1602212
2470,"Rambo, Shelly",1611381
2471,"Berkery, Christy",1630635
2472,"Heiger-Bernays, Wendy",1634976
2473,"Damiano, Edward",1637233
2474,"Griffiths, Emily",1641313
2475,"Riambau-Armet, Guillem",1643616
2476,"Jeong, Eunkyoung",1655061
2477,"Faitaninho, Adel",1658682
2478,"Delhorne, Lorraine",1663844
2479,"Zhu, Julie",1671619
2480,"Friedl, Mark",1672735
2481,"Schneider, Mattias",1674913
2482,"Iskenderian-Epps, Wendy",1686829
2483,"Gensler, Xavier",1694008
2484,"Weitkamp, Carl",1704526
2485,"Baron, Christine",1707986
2486,"Davison, Ian",1708415
2487,"Mizouni, Sophia",1709728
2488,"Mallozzi, Julie",1711337
2489,"Myka, Lenore",1714312
2490,"Ugalde, Roberto",1717860
2491,"Van Young, Adrian",1724976
2492,"Monahan, Anna",1747639
2493,"Deborah, Perlstein",1753933
2494,"Harayama, Nancy",1759580
2495,"Naguib, Karim",1776252
2496,"Marrin, Brian",1779160
2497,"Decarolis, Francesco",1781266
2498,"Glanz, Hunter",1787213
2499,"Grady, Ryan",1797741
2500,"Mehta, Pankaj",1817248
2501,"Lipsitz, Mike",1837544
